book,문단식별자,문장식별자,원문,번역문,marker,llm_judgment,marker_type,analysis_level
당송팔대가문초소식5,142,473,元豐二年正月己亥晦에 春服旣成이어늘 從二三子하야 遊於泗之上이라,f45656c27eacdbad,라,True,라,Level2
당송팔대가문초구양수2,203,762,然至於書하얀 則不可無法하니 古之始有文字也에 務乎記事而因物取類하야 爲其象이라,09ed98c67c3e476e,라,True,라,Level2
자치통감강목6,185,394,上以過丞相御史하여 冊免宣爲庶人하고 御史大夫翟方進은 左遷執金吾러니 丞相官缺하니 群臣이 多擧方進者라,ff6cafeb798309ee,라,True,라,Level2
자치통감강목7,1785,2478,西域諸國侍子 久留敦煌하니 皆愁思亡歸라,b1eb075716b593c9,라,False,라,Level2
주역전의(하),35,138,"九四居股之上,脢之下하고 又當三陽之中하니 心之象이요 咸之主也라",4f7fd219c4dcf094,라,True,라,Level2
당송팔대가문초구양수3,401,1549,故天下至今稱爲賢宰相이라,edf763fced42b157,라,True,라,Level2
주역전의(상),1895,5633,初以陰柔로 居坎險之下하여 柔弱无援而處不得當하니 非能出乎險也요 唯益陷於深險耳라,8fff11a7793c6111,라,True,라,Level2
서경집전(상),327,1904,褒斜之間에 絶水百餘里라,3aa30646d86e55ce,라,False,라,Level2
당송팔대가문초소식2,500,2151,秦亦悔之矣리라,339b18a933ad3201,라,False,라,Level2
당송팔대가문초한유1,216,1051,因得不廢면 則自今至死之年히 皆閤下之賜라,13bd1b5760f4ceb1,라,True,라,Level2
시경집전(상),1709,3873,予美는 婦人指其夫也라,423db22bf062b370,라,True,라,Level2
주역전의(하),1578,4719,爲卦 二陰在內하고 四陽在外하며 而二五之陽이 皆得其中하니 以一卦言之하면 爲中虛요 以二體言之하면 爲中實이니 皆孚信之象也라,86d56b0fd9fec5aa,라,True,라,Level2
춘추좌씨전6,250,1084,今聞難而逃면 是僭子也라,ec8dd7f60463fcb0,라,True,라,Level2
당송팔대가문초구양수3,318,1178,於是에 疏泉鑿石하고 闢地以爲亭하야 而與滁人으로 往遊其間호라,3f6a0e87c5081d64,라,False,라,Level2
자치통감강목4,1047,2394,四年이라,d745a24d4f507797,라,False,라,Level2
주역전의(상),1,2,"鄭玄,王弼이 宗之하고 又分附卦爻之下하고 增入乾坤文言하여 始加彖曰,象曰,文言曰하여 以別於經 而繫辭以後는 自如其舊라",b3d722860bfe5958,라,True,라,Level2
서경집전(상),132,911,"言舜耕歷山往于田之時에 以不獲順於父母之故로 而日號呼于旻天, 于其父母하시니 蓋怨慕之深也라",b459ed50a7b55279,라,True,라,Level2
서경집전(상),37,297,詢事考言한대 乃言이 底可績이 三載니 汝陟帝位하라,c7c8271337305ae8,라,True,라,Level2
자치통감강목13,126,491,亮이 欲悅衆하여 論誅楊駿功하여 督將侯者 千八十一人이라,59348f0479125876,라,True,라,Level2
시경집전(상),867,2044,言齊地廣饒하여 而夫人之來에 士女佼好하고 禮儀盛備가 如此하니 亦首章之意也라,2959ecdf65d1189d,라,True,라,Level2
당송팔대가문초구양수4,335,1515,嗚呼라 於夫人에 無不足矣나 而其子若孫皆曰未也라 謂必有以示永久而不沒者라야 庶幾以慰無窮之哀라하야 乃來請銘以葬이라,efec93cd79c1d76c,라,True,라,Level2
자치통감강목1,300,809,魏武侯浮西河而下러니 顧謂吳起曰 美哉라,792a611837a20497,라,True,라,Level2
시경집전(상),2082,4718,愾는 歎息之聲也라,1ed332532aa7634d,라,False,라,Level2
당송팔대가문초유종원1,64,476,亦不能得碩師하고 獨得國故書하여 伏而攻之하되 其勤若向之爲琴者하고 而年又倍焉이라,f57fb9e595e37618,라,True,라,Level2
주역전의(상),1668,4963,自成은 謂成其中順之德이라,d582a5d7458db219,라,True,라,Level2
예기집설대전2,444,642,察其人之居면 則人之得失可知니 皆由乎常而觀之라,f1cc585e4bf6f7bb,라,True,라,Level2
논어집주,2042,6329,榮은 謂莫不尊親이요 哀는 則如喪考妣라,31ebc4b12d3a1117,라,True,라,Level2
시경집전(상),940,2195,葦는 蒹葭之屬이라,256593d8c7a0fb56,라,False,라,Level2
주역전의(상),1163,3520,謙爲卑巽也나 而其道尊大而光顯하고 自處雖卑屈이나 而其德實高하여 不可加尙하니 是不可踰也라,e7efc1103411b2d3,라,True,라,Level2
자치통감강목11,48,179,今指與吾水火者는 曹操也라,e7291961480c1506,라,True,라,Level2
서경집전(상),390,2260,錫土姓者는 言錫之土하여 以立國하고 錫之姓하여 以立宗이니 左傳所謂天子建德하여 因生以賜姓하고 胙之土而命之氏者也라,f6b85c6aa90ff062,라,True,라,Level2
논어집주,1295,4209,禮義信은 大人之事也라,001e2a402a8f40df,라,True,라,Level2
시경집전(상),1343,3086,此詩는 淫奔者自敍之詞라,6527c4c3094a8266,라,False,라,Level2
당송팔대가문초유종원1,165,1125,若富者雖益賦라도 而其實輸當其十一이면 猶足安其堵하여 雖驅之不肯易也리라,711d439dc60b7a20,라,True,라,Level2
주역전의(상),1608,4780,剝牀以膚는 切近災也라,18c4874cde01a99d,라,True,라,Level2
자치통감강목13,296,1110,冰이 遣其將拒玘어늘 玘擊斬之하니 冰이 自臨淮로 退趨壽春이라,6838dd64378dd437,라,False,라,Level2
당송팔대가문초구양수2,514,2032,人之貪滿者多禍하고 其守約者多福하니 鬼神은 吾不知요 吾見人之禍福者矣라,2222a6009667f3c4,라,True,라,Level2
당송팔대가문초구양수1,21,149,故臣以謂通漕運 盡地利 權商賈 三術竝施하면 則財用足而西人紓하며 國力完而兵可久하야 以守以攻이 惟上所使라,c68663b660043ed1,라,True,라,Level2
예기집설대전2,676,958,絰之所用은 男子重首하고 婦人重腰하야 皆用其所重이요 非徒爲虛名而已라,b4294f63b242a65d,라,True,라,Level2
자치통감강목5,974,2238,分曹爲黨하여 往往群朋이 將同心以陷正臣하리니 正臣進者는 治之表也요 正臣陷者는 亂之機也라,85cb96d3dc0c5469,라,True,라,Level2
주역전의(하),1415,4279,處得中正하여 盡巽之善이나 然巽者는 柔順之道니 所利在貞하니 非五之不足이요 在巽에 當戒也라,adce7de68f9ae24e,라,True,라,Level2
서경집전(하),469,1846,往新邑하여 使百工으로 知上意嚮하여 各就有僚하며 明白奮揚而赴功하고 惇厚博大以裕俗이면 則王之休聞이 亦永有辭于後世矣라,b567eb5b62fb276e,라,True,라,Level2
춘추좌씨전1,290,1875,其微顯闡幽하야 裁成義類者는 皆據舊例而發義하고 指行事以正褒貶이라,70426c2a5fe942e1,라,True,라,Level2
자치통감강목1,513,1363,夫諸侯之約從에 盟洹水之上하야 結爲兄弟하야 以相堅也어니와 今親兄弟同父母 尙有爭錢財相殺傷이어든 而欲恃反復蘇秦之餘謀하니 其不可成이 亦明矣라,d2962f57ee67bdf0,라,True,라,Level2
당송팔대가문초유종원1,21,123,今抱非常之罪하여 居夷獠之鄕하니 卑濕昏霧라,dddd21ffc3adf72e,라,False,라,Level2
시경집전(상),1219,2846,贈은 送이요 順은 愛요 問은 遺也라,d9c01253b03d2b2d,라,True,라,Level2
자치통감강목19,850,1189,梁天監五年이요 魏正始三年이라,f4826d27479803be,라,True,라,Level2
당송팔대가문초한유2,205,927,及蒙將軍拔中山之豪하고 始皇封諸管城하야 世遂有名이나 而姬姓之毛無聞이라,1d1b546e2c755627,라,False,라,Level2
자치통감강목14,294,978,對曰 曜不能進臨襄國하고 更守金墉하니 此其無能爲를 可知也라,54fb3faaef661b70,라,True,라,Level2
시경집전(상),1685,3817,比也라,920e5bbdbbf3601f,라,False,라,Level2
당송팔대가문초증공1,315,1685,文之典刑이니 雍容雅頌이라,a0bac83f4b611415,라,True,라,Level2
자치통감강목7,1829,2537,帝笑曰 常勝之家는 難與慮敵하니 吾方自思之호리라,c6f0acf2c65cda4f,라,False,라,Level2
시경집전(하),2406,5351,至是而天子自將하여 以征不庭할새 其師始出에 不疾不徐하니 而徐方之人이 皆已震動하여 如雷霆作於其上하여 不遑安矣라,eb1d772507eb1f39,라,True,라,Level2
자치통감강목11,213,784,後에 植이 以驕縱見疏로되 脩亦不敢自絶이라,c71a7200a01bc03d,라,False,라,Level2
당송팔대가문초구양수5,333,2236,是時에 莊宗在魏하고 以朱守殷守夾寨한대 聞彦章爲招討使하고 驚曰 彦章驍勇이라 吾嘗避其鋒하니 非守殷敵也라,6e28924d9c325573,라,False,라,Level2
서경집전(상),253,1615,嶧은 山名이라,45ba2d321c09630f,라,False,라,Level2
서경집전(상),556,3010,湯之得民心也如此하니 卽仲虺后來其蘇之事라,397f7bcef4618448,라,True,라,Level2
당송팔대가문초구양수1,169,1087,然後密諭滬曰 汝違大將指揮하니 自合有罪로되 朝廷以汝於水洛展效로 望汝成功이라,f0cb2c3201cf75e1,라,False,라,Level2
당송팔대가문초구양수1,232,1358,此臣所謂偏見之一端이니 其不可者一也라,ff03482636cbaafd,라,True,라,Level2
시경집전(상),944,2209,小船曰刀니 不容刀는 言小也라,33d67a6f9f5657c4,라,True,라,Level2
춘추좌씨전6,392,1730,秋에 盟于鄟陵하니 謀納公也라,6cbfc50481cbf7f4,라,False,라,Level2
주역전의(상),1811,5397,虎視耽耽은 下而專也요 其欲逐逐은 求而繼也니 又能如是則无咎矣라,5dd81a3cd3de28db,라,True,라,Level2
당송팔대가문초증공1,524,2948,食之不遍이면 則爲施不均하여 而民猶有無告者也라,4cdaabaa9828f00c,라,True,라,Level2
당송팔대가문초구양수1,58,471,夫爲人主者가 方與其臣爭勝이라가 而得順意之人하면 樂其助己하야 而忘其邪佞也라,2c5694d62f831d9d,라,True,라,Level2
당송팔대가문초소순1,61,408,及其崩潰四出하여 放乎數百里之間하니 拱手而莫能救也라,b370e587dc0bcb5e,라,False,라,Level2
당송팔대가문초구양수2,10,27,臣媿無蓍龜前知之識하야 不能逆料其長大所爲라,00599dcb44e2db20,라,False,라,Level2
당송팔대가문초소식5,363,1361,童子茗供하야 吹籥發火라,58e003dd91860f4f,라,False,라,Level2
시경집전(상),695,1593,興也라,132140857a360a8c,라,False,라,Level2
주역전의(하),1274,3869,豊은 序卦에 得其所歸者는 必大라,9251c0b0db8f8590,라,True,라,Level2
대학장구,6,22,於是에 河南程氏兩夫子出하사 而有以接乎孟氏之傳이라,61abbadf62f5784c,라,False,라,Level2
논어집주,574,2098,用舍는 無與於己요 行藏은 安於所遇니 命不足道也라,006805a3f49d3a46,라,False,라,Level2
논어집주,363,1278,漆雕開는 孔子弟子니 字子若이라,701eefbc0013ce78,라,False,라,Level2
당송팔대가문초구양수2,488,1943,使其不忍而外陽絶之면 是大僞也라,90102d53dfa67d36,라,True,라,Level2
주역전의(하),48,162,輔頰舌은 皆所以言者而在身之上하니 上六이 以陰居說之終하고 處咸之極하여 感人以言而无其實이요 又兌爲口舌이라 故其象如此하니 凶咎可知라,24196f3601bdefb7,라,True,라,Level2
서경집전(상),339,1947,荊岐는 二山名이라,42c293c7214c137a,라,False,라,Level2
중용장구,185,517,跲은 躓也요 疚는 病也라,f011306164edf042,라,False,라,Level2
자치통감강목11,337,1200,帝升馬鞍山하여 陳兵自繞러니 遜이 促兵하여 四面蹙之하니 土崩瓦解하여 死者萬數라,cb276a0b53896e28,라,False,라,Level2
주역전의(하),373,1080,九居卦初하니 睽之始也라,b68b89768fb9e87a,라,False,라,Level2
자치통감강목2,139,339,乃使卒爲之하야 注塡閼之水하야 漑舃鹵之地하니 四萬餘頃이라,1846efa40141ba63,라,True,라,Level2
당송팔대가문초소식4,402,1547,"方山子는 光, 黃間隱人也라",8a1a306b15a854fd,라,False,라,Level2
시경집전(하),1080,2367,又言今雖無以予之나 然已有路車乘馬玄袞及黼之賜矣어늘 其言如此者는 好之無已하여 意猶以爲薄也라,424812910b76e847,라,False,라,Level2
자치통감강목3,1656,3705,獄疑者를 讞有司하고 有司所不能決을 移廷尉하여 讞而後에 不當이라도 讞者不爲失하여 欲令治獄者로 務先寬하노라,e530f2aeb71fb621,라,True,라,Level2
당송팔대가문초한유1,299,1451,而云云者는 乃從而爲之辭라,06cbd96553b5c240,라,True,라,Level2
주역전의(상),572,1878,三以陰柔로 處蒙闇하여 不中不正하니 女之妄動者也라,62ffee939c1d362f,라,True,라,Level2
자치통감강목4,1738,3966,王曰 我嗌痛하여 不能哭이로라,26839760ae3f289c,라,False,라,Level2
당송팔대가문초유종원1,146,1002,此又足下之賜也라 幸甚幸甚이라,2b376ee93e9b335b,라,False,라,Level2
시경집전(상),43,181,故로 無贊美之詞라,0611ea818b607b16,라,True,라,Level2
당송팔대가문초증공1,228,1314,故其書不得不貴라 因爲之定著하여 以俟夫論禮者考而擇焉하노라,26cf7cb783244185,라,True,라,Level2
당송팔대가문초한유3,311,1666,鉤登大鮎하니 怒頰豕豞라,fe1963a45399cd72,라,False,라,Level2
당송팔대가문초유종원1,293,1786,徵令賜予로 布政于下國者는 出于甸服하고 而後按行成列하여 以就諸侯之館이라,23485176af1fec9a,라,False,라,Level2
춘추좌씨전6,124,451,觀從謂子干曰 不殺棄疾이면 雖得國이라도 猶受禍也리이다 子干曰 余不忍也로라,9953e6eaa04d0889,라,False,라,Level2
예기집설대전2,1921,2729,今之君子之急於祿食也하야 嗟而不去하고 不謝而食者多矣니 視餓者에 有愧也라,aefbb4150301cde5,라,True,라,Level2
당송팔대가문초왕안석2,29,106,此棄人齊物之道니 吾儒之罪人也라,1a602b810689d3d5,라,True,라,Level2
당송팔대가문초소식3,299,1172,"君臣, 父子, 上下 莫不由禮而定其位하야 至以爲有禮則生하고 無禮則死라",bb129b842f2b7a64,라,True,라,Level2
당송팔대가문초소식5,158,559,以我無心故라,6847cffebb530da4,라,False,라,Level2
자치통감강목19,1202,1659,崇沈深寛厚有方略하여 得士心이라,d2fea87dae5764c7,라,False,라,Level2
자치통감강목7,1247,1721,英雄이 誠知覺寤하고 遠覽深識하여 審神器之有授하여 毋貪不可冀하면 則福祚流于子孫하여 天祿其永終矣리라,870197d37e48e217,라,False,라,Level2
주역전의(하),1730,5148,故言其窮至於濡首하니 危可知也라,efdb05ac1c75f836,라,True,라,Level2
자치통감강목20,377,652,岳이 令賊下馬者勿殺하니 賊悉投馬어늘 俄獲三千人하고 馬亦無遺라,1952a5bc34a9c452,라,True,라,Level2
예기집설대전2,686,976,何以哉는 言何以爲用乎니 謂無其財也라,41ebadd30547c89a,라,True,라,Level2
당송팔대가문초구양수1,440,2255,故臣以爲虛作行遣爾라,b05b9fccdb946c03,라,True,라,Level2
당송팔대가문초소식2,371,1548,但旋作此書라도 亦不可廢應擧니 此書若成이면 聊復相示하라,9d7613deaf6efc94,라,True,라,Level2
시경집전(상),396,944,寡人은 寡德之人이니 莊姜自稱也라,efbeaa70ac3cc120,라,True,라,Level2
당송팔대가문초구양수2,36,122,伏惟尊號皇帝陛下 推仁育物에 浸澤在人이라,93516289734bf347,라,True,라,Level2
당송팔대가문초소식1,186,901,夫諂諛之人이 苟務合意하야 不憚欺罔者 類皆如此라,8e47bed5f5bf99a0,라,True,라,Level2
당송팔대가문초구양수5,54,402,王入魏州하야 行至永濟하야 誅其亂首張彦하고 以其兵五百自衛하고 號帳前銀鎗軍이라,49df8c212c0956c8,라,True,라,Level2
논어집주,1733,5462,魯自文公薨에 公子遂殺子赤하고 立宣公하여 而君失其政으로 歷成襄昭定에 凡五公이라,643ad67a189568b2,라,True,라,Level2
당송팔대가문초왕안석2,595,3080,卒困以天도 亦惟其命이라,7b5377b75d568e81,라,False,라,Level2
주역전의(하),1624,4822,翰音者는 音飛而實不從이라,cde13587680ff392,라,True,라,Level2
서경집전(상),90,654,謨는 謀也라,87d8a59d077b1928,라,True,라,Level2
논어집주,290,1044,蓋는 疑辭라,69ec7f3b6c46d802,라,True,라,Level2
당송팔대가문초소식3,241,926,知之多而未能樂焉이면 則是不如不知之愈也라,b8b1b7c20fe7b448,라,True,라,Level2
당송팔대가문초왕안석2,112,518,嗚呼라,69c0d46eb718e43e,라,False,라,Level2
자치통감강목4,867,2009,上이 皆令劾以不敬하여 奪爵者百六人이라,3492bc9f62dd5fd0,라,True,라,Level2
당송팔대가문초유종원2,209,1053,先生之所陳은 四累之下也라,73c5c8bb7adfd80b,라,True,라,Level2
당송팔대가문초소식2,466,2007,耿弇亦言於世祖하야 欲先定漁陽하고 取涿郡하고 還收富平而東下齊한대 世祖以爲落落難合이라하니 此皆越人之都邑하야 而謀人國하야 功如此其疎也라,d31729130d5725a9,라,True,라,Level2
주역전의(상),631,2034,故爲需于血之象이라,50c3e12c09b86139,라,True,라,Level2
주역전의(하),646,1935,初九는 壯于前趾니 往하여 不勝이면 爲咎리라,18757b64f41af368,라,False,라,Level2
자치통감강목18,393,1320,宋元徽三年이요 魏延興五年이라,50696ee4d95d9dca,라,False,라,Level2
주역전의(상),1144,3474,大有上吉은 自天祐也라,fa78ca9a593b3dbb,라,True,라,Level2
주역전의(하),160,460,故爲剛決无疑也라,fe67ec06b2e86f2e,라,True,라,Level2
시경집전(하),1557,3452,人心은 有所畔援하고 有所歆羡이면 則溺於人欲之流하여 而不能以自濟하나니 文王은 無是二者라,99d86c9d8c809475,라,True,라,Level2
논어집주,4,18,十四年乙巳는 孔子年五十六이라,cda53db07e4f41b7,라,True,라,Level2
자치통감강목9,834,1220,時에 新遭大喪하고 國嗣未立이라,4bfc707b26295c11,라,True,라,Level2
당송팔대가문초구양수6,30,251,太祖出獵하야 至其家하야 見其林中鬱鬱有氣하고 甚異之하야 召其父問焉하니 父言家適生兒라,fa71b3c0abc5a4de,라,True,라,Level2
주역전의(상),1475,4407,動而明은 下震上離하니 其動而明也라,53978ae7b8c76083,라,True,라,Level2
당송팔대가문초구양수4,160,762,其後晉公居大位用事할새 天下之士가 往往因而登榮顯이나 而公屛不與之接이라,c8c392e69ba9d94f,라,False,라,Level2
당송팔대가문초증공1,22,184,後嗣所以昭先人之功이며 當世之臣子所以歸美其上이요 非徒薦告鬼神하고 覺寤黎庶而已也라,73e67aed262e21be,라,True,라,Level2
자치통감강목17,554,1884,魏主之北行也에 絜私謂所親曰 若車駕不反이면 吾當立樂平王호리라,58dfa87ddb473c2f,라,False,라,Level2
자치통감강목4,1448,3324,帝曰 引持去하여 送掖庭獄하라,ccd4db9cf3a5a7bc,라,False,라,Level2
논어집주,116,448,蓋孝子之有深愛者는 必有和氣하고 有和氣者는 必有愉色하고 有愉色者는 必有婉容이라,7d82249511ff056e,라,True,라,Level2
주역전의(상),585,1904,五以柔順으로 居君位하여 下應於二하니 以柔中之德으로 任剛明之才면 足以治天下之蒙이라,feb840119423f5fc,라,True,라,Level2
당송팔대가문초구양수6,79,597,今天子在上에 諸侯守封睦隣은 所以息爭且休民也라,e8ea94797f97f8b8,라,True,라,Level2
주역전의(상),1789,5315,故君子觀其象하여 以養其身하여 愼言語以養其德하고 節飮食以養其體라,c320db743475cc2d,라,True,라,Level2
당송팔대가문초소순1,340,2142,且吾聞之하니 待以禮하되 而彼不自效以報其上하고 重其責하되 而彼不自勉以全其身하고 安其祿位하여 成其功名者는 天下無有也라,34374e5647521194,라,True,라,Level2
당송팔대가문초왕안석1,4,14,序十二首와 記二十二首와 論原說解雜著二十五首와 碑狀墓誌銘表及祭文七十三首하고 釐爲一十六卷하노라,e280418f46f2670c,라,False,라,Level2
논어집주,1385,4473,戎은 兵也라,95fd2d90a4c796a7,라,False,라,Level2
시경집전(상),421,993,但皆出於戲慢之意하고 而無愛敬之誠하니 則又使我不敢言而心獨傷之耳라,d8a66661344a5698,라,False,라,Level2
자치통감강목9,614,904,詔書多除人爲郞이어늘 太尉楊秉이 上疏曰 太微積星이 名爲郞位라,22ac85244586f67b,라,True,라,Level2
당송팔대가문초구양수5,297,2005,初에 明宗北伐契丹할새 取魏鎧仗以給軍한대 有細鎧五百을 憲遂給之而不以聞이라,406b3b9fbc0bb239,라,True,라,Level2
중용장구,242,673,此는 言道之入於至小而無間也라,084553718ff74c80,라,True,라,Level2
당송팔대가문초왕안석2,208,1021,公卽移書하야 言朝廷恩信撫納之厚以動之하니 羌人得書하고 往往感泣이라,ac825de550464893,라,True,라,Level2
시경집전(하),867,1910,黍稷稻粱이 農夫之慶이라,d6b476037efc38de,라,True,라,Level2
자치통감강목7,1462,2035,去城十餘里에 阻江北營하여 作浮橋하고 使副將武威將軍劉尙으로 將萬餘人하여 屯於江南하니 爲營이 相去二十餘里라,d23f41d706bff399,라,True,라,Level2
당송팔대가문초왕안석1,205,1083,況臣少習藝文하야 粗知名敎나 遭逢一旦에 度越衆人하니 唯當盡節於明時라,f2b2a8ad71c40d8d,라,True,라,Level2
서경집전(하),661,2575,言仲이 循祖文王之德하고 改父蔡叔之行하여 能謹其道라,30161017af687dc4,라,True,라,Level2
서경집전(상),572,3053,人情이 孰不欲善終者리오마는 特安於縱欲하여 以爲今日엔 姑若是하고 而他日엔 固改之也라,4a55bb9aeb0ce5a2,라,False,라,Level2
주역전의(하),2149,5979,兌는 正秋也니 萬物之所說也일새 故로 曰說言乎兌라,d70a2af83cd8ba16,라,False,라,Level2
당송팔대가문초구양수5,308,2086,德光至京師하야 使人(驗)［檢］其尸하니 信爲縊死라,8df15dbd12a1c742,라,True,라,Level2
당송팔대가문초왕안석2,605,3122,握手笑語 有如一昔이라,4be8eff5d44f98b3,라,False,라,Level2
당송팔대가문초증공1,478,2670,而請予文者 又紹元也라,e9f5896133f88aa0,라,False,라,Level2
논어집주,2026,6291,武叔은 魯大夫니 名州仇라,eba3c7eddf4cd131,라,False,라,Level2
시경집전(상),2695,6250,之子는 有司也라,367b50709c5db5d6,라,False,라,Level2
당송팔대가문초구양수4,422,1852,幼孤而欲表父之德也러니 於其母之言이라 故爲得體라,3309c4d2fc2ae964,라,False,라,Level2
주역전의(하),1100,3334,泥는 滯溺也라,a2eab14a755b725a,라,False,라,Level2
당송팔대가문초한유3,118,707,誌中無他述하고 獨指採藥煮黃金一事라,92fa3388d1c5278f,라,False,라,Level2
자치통감강목1,22,105,李果齋後語에 曰著書之凡例와 立言之異同은 附列於其後라,1477f25d8a8e1df3,라,False,라,Level2
주역전의(하),1667,4958,故曰凶如何也오하니 言其甚也라,5b700ca38222f592,라,True,라,Level2
시경집전(상),210,545,祭祀之禮는 主婦主薦豆하니 實以菹醢라,15c0e1ed03a8a2a9,라,False,라,Level2
시경집전(하),1454,3193,言昆夷旣服하고 而虞芮來質其訟之成하니 於是에 諸侯歸周者衆하여 而文王由此하여 動其興起之勢하시니 是雖其德之盛이나 然亦由有此四臣之助而然이라,53e0ed7eca83a420,라,True,라,Level2
시경집전(상),1759,3967,此亦前篇之意也라,91c024bfb1d52901,라,True,라,Level2
자치통감강목15,272,330,堅이 泣曰 汝素長者니 固知非汝心也라,d1ee110daaee3686,라,True,라,Level2
서경집전(하),348,1371,穆은 敬也니 詩曰 穆穆文王이 是也라,764481338691e72c,라,True,라,Level2
중용장구,311,849,右는 第三十三章이라,a70bb1a7010ef6ee,라,True,라,Level2
서경집전(하),1009,3754,穆王卒章之命에 望於伯冏者 深且長矣러니 此心不繼하여 造父爲御하여 周遊天下하여 將必有車轍馬迹하여 導其侈者 果出於僕御之間하니 抑不知伯冏猶在職乎否也로라,9a2548e4bf660210,라,True,라,Level2
서경집전(상),339,1955,擧三山而不言所治者는 蒙上旣旅之文也라,11de6e817085dfaa,라,True,라,Level2
자치통감강목8,1766,2442,朝廷이 廣開言路故로 且一切假貸하노니 若懷迷不反이면 當顯明刑書호리라,369c158c45bd236b,라,True,라,Level2
서경집전(하),615,2358,命不易保하여 天難諶信하니 乃其墜失天命者는 以不能經歷繼嗣前人之恭明德也라,b76bc918609012cd,라,True,라,Level2
자치통감강목8,1795,2479,詩皆許諾호되 辭以衆少라,70af661c28edfebe,라,False,라,Level2
중용장구,186,523,誠身이 有道하니 不明乎善이면 不誠乎身矣리라,51e46d7bdcd2f16c,라,True,라,Level2
자치통감강목15,1072,1505,遂撤圍北遁이어늘 牢之引兵追之하여 疾趨二百里하여 至五橋澤하여 爭燕輜重이러니 垂邀擊大破之라,166bbe26e6064f70,라,True,라,Level2
당송팔대가문초구양수1,327,1798,四人爲性이 旣各不同하니 雖皆歸於盡忠이나 而其所見各異라,04fe72b05478f6e3,라,False,라,Level2
논어집주,592,2162,故로 子貢不斥衛君하고 而以夷齊爲問이어늘 夫子告之如此하시니 則其不爲衛君을 可知矣라,9f5e46e950f4d3b8,라,True,라,Level2
자치통감강목19,69,97,乃夜分兵爲二部하여 伏於營外하고 又以瓢貯火하여 密使人으로 於深處置之하고 戒曰 見火起하면 則亦然之하라,807af0d0f6c55070,라,False,라,Level2
당송팔대가문초구양수2,274,1011,先人在太宗時하야 以文辭爲名進士하고 以對策爲賢良方正이러니 旣而守道純正하야 爲賢待制하고 逢時太平하야 奮身揚名하니 宜其言之所載와 文之所行이 大而可恃以傳也라,79807d2f6cd2b27c,라,True,라,Level2
당송팔대가문초구양수3,559,2536,天子曰咨라,1c9cff2a22258913,라,False,라,Level2
당송팔대가문초소식4,238,938,而自使其嫡子後之면 則爲大宗이니 族人宗之하야 雖百世라도 而宗子死면 則爲之服齊衰九月이라,3b7e31d0456b9fc3,라,False,라,Level2
서경집전(상),448,2529,嗇夫는 小臣也니 漢有上林嗇夫라,079c0009d1d2d344,라,False,라,Level2
논어집주,273,1002,蓋無私心然後에 好惡當於理니 程子所謂得其公正이 是也라,935b6ef7aeba425d,라,True,라,Level2
당송팔대가문초구양수1,260,1470,失信傷義 甚非中國待夷狄之術이요 而又其曲在我하야 使彼易以爲辭라,94db9df45bfd802e,라,True,라,Level2
서경집전(하),588,2251,言庶邦이면 則民可知라,91a53268b6be9c31,라,True,라,Level2
주역전의(상),1085,3303,同者는 一也니 一不可分이니 分이면 乃二也라,11547a52dfb52a45,라,True,라,Level2
자치통감강목5,153,331,是以로 邊境屯戍未息이어늘 今復飭兵重屯하여 久勞百姓이면 非所以綏天下也라,9a310c319db89ecf,라,True,라,Level2
주역전의(하),608,1825,上依剛中之君而致其益하고 下順剛陽之才以行其事하니 利用如是也라,4ec05688a499db33,라,True,라,Level2
자치통감강목14,124,369,帝跣而執其手하고 曰 茂弘아 方寄卿以百里之命하노니 是何言邪오 以爲前鋒大都督하고 詔曰 導以大義滅親하니 可以吾爲安東時節假之하노라,8ec2b1ec2e713af7,라,False,라,Level2
당송팔대가문초구양수3,542,2439,王公桓桓이라,c070c911d4fe4596,라,True,라,Level2
당송팔대가문초구양수4,414,1825,故通篇摹寫盡在此라,0cbc929eb39493cb,라,True,라,Level2
자치통감강목5,1136,2618,顯이 威權日盛하여 與中書僕射牢梁과 少府五鹿充宗으로 結爲黨友하니 諸附倚者 皆得寵位라,3a4e30ac6b989318,라,False,라,Level2
당송팔대가문초유종원1,241,1512,李君讀書爲詩有幹局하고 久遊燕魏趙代間하여 知人情하고 識地利하니 能言其故라,4dc2af00c1a05541,라,False,라,Level2
당송팔대가문초한유2,363,1824,自天子至郡邑守長히 通得祀而徧天下者는 惟社稷與孔子爲然이라,2ff891a8a4afc5f1,라,True,라,Level2
논어집주,669,2401,文王崩하고 子發立하여 遂克商而有天下하시니 是爲武王이라,a5d0ff2253271ce2,라,True,라,Level2
자치통감강목12,85,239,下吏改易은 無益於治요 適足傷民이라,32df7700925bdebf,라,True,라,Level2
당송팔대가문초증공1,365,2027,縣之士來請曰 願有記라하여 故記之하노라,6b0bebc53715db12,라,False,라,Level2
주역전의(상),1824,5432,澤者는 潤養於木이어늘 乃至滅沒於木하니 爲大過之義라,d0c490bbc14f9aa6,라,True,라,Level2
당송팔대가문초유종원2,197,896,惡라 是吾所以見伊尹之大者也라,e8940d038c47b17c,라,False,라,Level2
주역전의(하),1051,3183,大臣이 當天下之任하여 必能成天下之治安이면 則不誤君上之所倚와 下民之所望과 與己致身任道之志하여 不失所期하리니 乃所謂信也라,9ba9984a1878c8a0,라,True,라,Level2
